90065,100,2018/10/07,Helpers,Passed
90066,88,2022/02/03,Preseller,Passed
90069,80,2022/02/19,Helpers,Passed
90077,90,2018/12/04,Merchandiser,Passed
90083,80,2018/11/12,Helpers,Passed
90100,0,(blank),(blank),Not attend
90116,80,2020/10/25,Helpers,Passed
90117,80,2020/10/25,Helpers,Passed
90145,80,2020/10/25,Helpers,Passed
90151,100,2018/12/30,Preseller,Passed
90161,80,2022/02/03,Helpers,Passed
90169,80,2020/07/20,Merchandiser,Passed
90184,90,2018/12/30,Preseller,Passed
90203,90,2018/12/04,Merchandiser,Passed
90240,95,2018/12/06,Merchandiser,Passed
90241,90,2018/12/06,Merchandiser,Passed
90251,90,2018/12/06,Merchandiser,Passed
90288,80,2020/10/22,Helpers,Passed
90306,80,2020/10/24,Helpers,Passed
90323,80,2020/10/25,Helpers,Passed
90330,80,2020/10/25,Helpers,Passed
90340,0,(blank),(blank),Not attend
90341,80,2022/02/17,Helpers,Passed
90357,80,2022/02/17,Helpers,Passed
90361,80,2020/10/25,Helpers,Passed
90375,80,2020/10/19,Helpers,Passed
90381,80,2020/11/01,Helpers,Passed
90389,100,2018/10/02,Helpers,Passed
90393,100,2018/10/07,Helpers,Passed
90396,100,2018/11/12,Helpers,Passed
90397,85,2018/11/12,Helpers,Passed
90398,90,2019/02/18,Helpers,Passed
90511,80,2022/02/19,Merchandiser,Passed
90548,100,2020/10/03,Merchandiser,Passed
90595,80,2020/10/24,Helpers,Passed
90599,100,2018/12/05,Merchandiser,Passed
90615,80,2020/10/25,Helpers,Passed
90638,80,2020/10/24,Helpers,Passed
90680,80,2022/02/13,Helpers,Passed
90761,80,2020/10/21,Helpers,Passed
90997,100,2021/02/17,Merchandiser,Passed
92005,80,2020/10/25,Helpers,Passed
92077,100,2018/10/07,Helpers,Passed
92087,80,2022/02/19,Helpers,Passed
92091,0,(blank),(blank),Not attend
92095,80,2020/10/21,Helpers,Passed
92151,0,(blank),(blank),Not attend
92182,90,2020/11/30,Merchandiser,Passed
92184,80,2022/02/19,Merchandiser,Passed
92194,90,2018/12/09,Merchandiser,Passed
92278,100,2018/12/09,Merchandiser,Passed
92300,80,2022/02/17,Helpers,Passed
92308,80,2022/02/21,Merchandiser,Passed
92341,80,2020/10/21,Helpers,Passed
92359,80,2020/10/24,Helpers,Passed
92376,80,2022/02/21,Merchandiser,Passed
92386,80,2020/10/29,Helpers,Passed
92432,85,2018/12/05,Merchandiser,Passed
92473,80,2022/02/19,Helpers,Passed
92504,90,2018/11/12,Helpers,Passed
92531,100,2018/12/10,Merchandiser,Passed
92532,100,2021/02/18,Merchandiser,Passed
92534,85,2020/10/04,Merchandiser,Passed
92538,95,2018/12/10,Merchandiser,Passed
92539,0,(blank),(blank),Not attend
92552,88,2022/02/07,Preseller,Passed
92570,80,2020/10/21,Helpers,Passed
92571,80,2022/02/17,Helpers,Passed
92586,95,2018/12/10,Merchandiser,Passed
92591,100,2018/12/10,Merchandiser,Passed
92594,80,2020/10/21,Helpers,Passed
92599,80,2020/10/25,Helpers,Passed
92600,80,2020/10/21,Helpers,Passed
92601,80,2022/02/17,Helpers,Passed
92619,80,2022/02/17,Helpers,Passed
92641,95,2018/12/11,Merchandiser,Passed
92642,85,2019/01/01,Merchandiser,Passed
92666,80,2022/02/17,Helpers,Passed
92677,80,2020/10/25,Helpers,Passed
92708,95,2020/10/13,Merchandiser,Passed
92741,90,2020/10/26,Merchandiser,Passed
92744,95,2018/12/11,Merchandiser,Passed
92745,100,2018/12/11,Merchandiser,Passed
92753,90,2020/10/05,Merchandiser,Passed
92754,90,2022/01/27,Preseller,Passed
92755,83,2017/08/20,Preseller,Passed
92764,80,2022/02/02,Helpers,Passed
92794,80,2022/02/22,Helpers,Passed
92796,80,2020/10/25,Helpers,Passed
92798,95,2018/12/05,Merchandiser,Passed
92799,100,2018/12/02,Merchandiser,Passed
92819,80,2020/10/25,Helpers,Passed
92839,90,2018/12/03,Merchandiser,Passed
92855,95,2018/12/03,Merchandiser,Passed
92861,80,2020/10/21,Helpers,Passed
92895,100,2019/02/06,Merchandiser,Passed
92897,90,2021/02/17,Merchandiser,Passed
92899,90,2018/12/11,Merchandiser,Passed
92918,100,2018/10/05,Helpers,Passed
92919,100,2018/10/12,Helpers,Passed
92932,0,(blank),(blank),Not attend
92940,85,2018/12/11,Merchandiser,Passed
92942,100,2018/12/09,Merchandiser,Passed
92997,80,2022/02/17,Helpers,Passed
93131,80,2020/10/22,Helpers,Passed
93134,100,2018/10/05,Helpers,Passed
93246,80,2021/06/17,Helpers,Passed
93248,80,2022/02/13,Helpers,Passed
93249,100,2018/10/02,Helpers,Passed
93307,90,2018/10/19,Helpers,Passed
93417,100,2018/12/03,Merchandiser,Passed
93419,95,2018/12/03,Merchandiser,Passed
93496,80,2020/10/22,Helpers,Passed
93502,80,2022/02/19,Helpers,Passed
93534,85,2022/02/07,Preseller,Passed
93578,100,2018/12/05,Merchandiser,Passed
93617,0,(blank),(blank),Not attend
93628,0,(blank),(blank),Not attend
93664,80,2019/02/18,Helpers,Passed
93671,80,2020/10/21,Helpers,Passed
93673,100,2019/02/18,Helpers,Passed
93687,85,2018/12/06,Merchandiser,Passed
93749,90,2018/10/06,Helpers,Passed
93776,80,2022/02/24,Merchandiser,Passed
93781,80,2022/02/16,Merchandiser,Passed
93811,90,2019/02/18,Helpers,Passed
93817,0,(blank),(blank),Not attend
93840,80,2022/02/13,Helpers,Passed
93848,70,2022/02/17,Helpers,Failed
93855,100,2018/12/06,Merchandiser,Passed
93856,100,2018/12/06,Merchandiser,Passed
93877,100,2018/10/02,Helpers,Passed
93892,80,2019/02/06,Merchandiser,Passed
93895,100,2018/12/06,Merchandiser,Passed
93896,95,2018/12/09,Merchandiser,Passed
93898,95,2018/12/09,Merchandiser,Passed
93903,100,2019/02/06,Merchandiser,Passed
93904,100,2020/10/11,Merchandiser,Passed
93905,100,2018/12/09,Merchandiser,Passed
93906,90,2018/12/09,Merchandiser,Passed
93966,100,2018/12/09,Merchandiser,Passed
93969,100,2018/12/09,Merchandiser,Passed
93971,100,2018/12/09,Merchandiser,Passed
93988,80,2020/10/22,Helpers,Passed
93997,80,2019/02/06,Merchandiser,Passed
94010,80,2022/02/19,Merchandiser,Passed
94022,90,2018/11/12,Helpers,Passed
94040,70,2022/02/08,Helpers,Failed
94049,70,2022/02/07,Helpers,Failed
94083,100,2018/10/12,Helpers,Passed
94113,100,2018/10/07,Helpers,Passed
94114,80,2022/02/19,Helpers,Passed
94115,80,2022/02/01,Helpers,Passed
94116,80,2020/10/25,Helpers,Passed
94118,80,2020/10/29,Helpers,Passed
94123,80,2020/10/19,Helpers,Passed
94132,80,2022/02/19,Helpers,Passed
94138,80,2022/03/30,Merchandiser,Passed
94157,80,2020/10/26,Merchandiser,Passed
94175,0,(blank),(blank),Not attend
94208,80,2020/10/21,Helpers,Passed
94213,80,2020/10/25,Helpers,Passed
94230,80,2020/10/22,Helpers,Passed
94253,80,2020/11/01,Helpers,Passed
94257,80,2022/02/19,Helpers,Passed
94268,80,2020/10/24,Helpers,Passed
94270,80,2022/02/19,Helpers,Passed
94289,80,2022/02/19,Helpers,Passed
94292,80,2020/11/01,Helpers,Passed
94306,80,2020/10/29,Helpers,Passed
94330,70,2022/02/07,Helpers,Failed
94333,80,2022/02/19,Helpers,Passed
94334,90,2020/10/13,Merchandiser,Passed
94335,100,2020/11/16,Merchandiser,Passed
94336,80,2020/10/26,Merchandiser,Passed
94337,95,2020/10/13,Merchandiser,Passed
94338,80,2020/11/17,Merchandiser,Passed
94340,0,(blank),(blank),Not attend
94343,80,2022/02/02,Helpers,Passed
94355,80,2022/02/19,Helpers,Passed
94356,80,2022/02/19,Helpers,Passed
94362,0,(blank),(blank),Not attend
94366,85,2020/10/04,Merchandiser,Passed
94400,85,2020/10/05,Merchandiser,Passed
94405,80,2020/10/22,Helpers,Passed
94411,80,2020/10/25,Helpers,Passed
94412,80,2020/10/25,Helpers,Passed
94414,80,2020/10/25,Helpers,Passed
94416,80,2020/11/04,Helpers,Passed
94417,90,2021/02/16,Merchandiser,Passed
94424,100,2021/02/18,Merchandiser,Passed
94430,100,2021/02/17,Merchandiser,Passed
94436,100,2020/11/29,Merchandiser,Passed
94443,0,(blank),(blank),Not attend
94445,0,(blank),(blank),Not attend
94446,80,2022/02/07,Helpers,Passed
94447,80,2022/02/19,Helpers,Passed
94448,0,(blank),(blank),Not attend
94455,80,2022/02/19,Helpers,Passed
94456,80,2021/01/03,Helpers,Passed
94460,80,2021/01/03,Helpers,Passed
94475,0,(blank),(blank),Not attend
94477,80,2022/02/17,Helpers,Passed
94480,80,2021/05/24,Helpers,Passed
94482,80,2021/05/24,Helpers,Passed
94484,0,(blank),(blank),Not attend
94490,80,2021/05/24,Helpers,Passed
94491,80,2021/05/24,Helpers,Passed
94500,80,2021/05/24,Helpers,Passed
94501,80,2021/05/24,Helpers,Passed
94506,80,2021/05/24,Helpers,Passed
94507,80,2021/05/24,Helpers,Passed
94508,80,2021/05/24,Helpers,Passed
94509,80,2021/05/24,Helpers,Passed
94514,80,2021/05/24,Helpers,Passed
94517,80,2021/05/24,Helpers,Passed
94521,80,2021/05/24,Helpers,Passed
94523,80,2021/05/24,Helpers,Passed
94524,80,2021/05/24,Helpers,Passed
94531,80,2021/05/24,Helpers,Passed
94532,0,(blank),(blank),Not attend
94540,80,2021/05/24,Helpers,Passed
94554,80,2021/05/24,Helpers,Passed
94556,80,2021/05/24,Helpers,Passed
94559,80,2021/05/24,Helpers,Passed
94560,80,2022/02/17,Helpers,Passed
94567,84,2022/02/03,Preseller,Passed
94570,100,2022/02/03,Preseller,Passed
94571,100,2022/03/30,Preseller,Passed
94575,86,2022/02/16,Preseller,Passed
94576,100,2022/02/03,Preseller,Passed
94580,0,(blank),(blank),Not attend
94589,85,2022/02/20,Merchandiser,Passed
94590,80,2022/02/26,Merchandiser,Passed
94591,80,2021/06/17,Helpers,Passed
94595,80,2022/02/17,Helpers,Passed
94596,80,2022/02/17,Helpers,Passed
94598,80,2022/02/02,Helpers,Passed
94605,80,2022/02/17,Helpers,Passed
94606,70,2022/03/01,Helpers,Failed
94607,80,2022/02/17,Helpers,Passed
94620,80,2021/11/21,Merchandiser,Passed
94625,90,2021/11/16,Helpers,Passed
94626,90,2021/11/16,Helpers,Passed
94627,90,2021/11/16,Helpers,Passed
94632,90,2021/11/16,Helpers,Passed
94643,0,(blank),(blank),Not attend
94644,90,2021/11/16,Helpers,Passed
94645,90,2021/11/16,Helpers,Passed
94646,80,2021/11/16,Helpers,Passed
94648,80,2022/02/17,Helpers,Passed
94650,80,2022/02/19,Helpers,Passed
94651,80,2022/02/17,Helpers,Passed
94652,80,2022/02/22,Helpers,Passed
94653,80,2022/02/22,Helpers,Passed
94657,0,(blank),(blank),Not attend
94658,85,2022/02/20,Merchandiser,Passed
94660,70,2022/02/17,Helpers,Failed
94664,80,2022/02/20,Merchandiser,Passed
94673,90,2021/11/16,Helpers,Passed
94683,80,2022/02/22,Helpers,Passed
94689,90,2021/11/16,Helpers,Passed
94693,80,2022/02/02,Helpers,Passed
94697,80,2022/02/02,Helpers,Passed
94701,80,2022/02/19,Helpers,Passed
94702,80,2022/02/19,Helpers,Passed
94707,80,2022/02/19,Helpers,Passed
94708,80,2022/02/19,Helpers,Passed
94709,80,2022/02/19,Helpers,Passed
94710,90,2021/11/16,Helpers,Passed
94715,80,2022/02/02,Helpers,Passed
94717,80,2022/02/19,Helpers,Passed
94720,80,2022/02/19,Merchandiser,Passed
94721,80,2022/02/15,Merchandiser,Passed
94748,80,2022/02/19,Helpers,Passed
94750,80,2022/02/19,Helpers,Passed
94751,80,2022/02/19,Helpers,Passed
94753,80,2022/02/13,Helpers,Passed
94754,80,2022/02/13,Helpers,Passed
94755,80,2022/02/13,Helpers,Passed
94756,80,2022/02/13,Helpers,Passed
94757,80,2022/02/13,Helpers,Passed
94758,80,2022/02/02,Helpers,Passed
94765,80,2022/02/13,Helpers,Passed
94766,0,(blank),(blank),Not attend
94767,0,(blank),(blank),Not attend
94768,0,(blank),(blank),Not attend
94774,0,(blank),(blank),Not attend
94775,0,(blank),(blank),Not attend
94791,0,(blank),(blank),Not attend
94792,0,(blank),(blank),Not attend
94793,0,(blank),(blank),Not attend
94794,0,(blank),(blank),Not attend
94804,80,2022/02/19,Helpers,Passed
94807,0,(blank),(blank),Not attend
94809,0,(blank),(blank),Not attend
94810,0,(blank),(blank),Not attend
94811,0,(blank),(blank),Not attend
94812,0,(blank),(blank),Not attend
94819,0,(blank),(blank),Not attend
94824,0,(blank),(blank),Not attend
94825,0,(blank),(blank),Not attend
94826,0,(blank),(blank),Not attend
94832,0,(blank),(blank),Not attend
94833,0,(blank),(blank),Not attend
94834,0,(blank),(blank),Not attend
94835,0,(blank),(blank),Not attend
94836,0,(blank),(blank),Not attend
94837,0,(blank),(blank),Not attend
94838,0,(blank),(blank),Not attend
94839,0,(blank),(blank),Not attend
94840,0,(blank),(blank),Not attend
94841,0,(blank),(blank),Not attend
94842,0,(blank),(blank),Not attend
94843,0,(blank),(blank),Not attend
94844,0,(blank),(blank),Not attend
94845,0,(blank),(blank),Not attend
94846,0,(blank),(blank),Not attend
94847,0,(blank),(blank),Not attend
94848,0,(blank),(blank),Not attend
94849,0,(blank),(blank),Not attend
94850,0,(blank),(blank),Not attend
94851,0,(blank),(blank),Not attend
94852,0,(blank),(blank),Not attend
94853,0,(blank),(blank),Not attend
94854,0,(blank),(blank),Not attend
94855,0,(blank),(blank),Not attend
94856,0,(blank),(blank),Not attend
94857,0,(blank),(blank),Not attend
94858,0,(blank),(blank),Not attend
94859,0,(blank),(blank),Not attend
94860,0,(blank),(blank),Not attend
94861,0,(blank),(blank),Not attend
94866,0,(blank),(blank),Not attend
94874,0,(blank),(blank),Not attend
94876,0,(blank),(blank),Not attend
94888,0,(blank),(blank),Not attend
94919,0,(blank),(blank),Not attend
94920,0,(blank),(blank),Not attend
94931,0,(blank),(blank),Not attend
94936,0,(blank),(blank),Not attend
94939,0,(blank),(blank),Not attend
94940,0,(blank),(blank),Not attend
94941,0,(blank),(blank),Not attend
94942,0,(blank),(blank),Not attend
94944,0,(blank),(blank),Not attend
94945,0,(blank),(blank),Not attend
94947,0,(blank),(blank),Not attend
94951,0,(blank),(blank),Not attend
94952,0,(blank),(blank),Not attend
94962,0,(blank),(blank),Not attend
94964,0,(blank),(blank),Not attend
94966,0,(blank),(blank),Not attend
94970,0,(blank),(blank),Not attend
94971,0,(blank),(blank),Not attend
94977,0,(blank),(blank),Not attend
94981,0,(blank),(blank),Not attend
94984,0,(blank),(blank),Not attend
94985,0,(blank),(blank),Not attend
94986,0,(blank),(blank),Not attend
94996,0,(blank),(blank),Not attend
94998,0,(blank),(blank),Not attend
94999,0,(blank),(blank),Not attend
95001,0,(blank),(blank),Not attend
96049,74,2022/03/01,Preseller,Failed
96166,0,(blank),(blank),Not attend
96203,91,2017/07/27,Merchandiser,Passed
96206,86,2021/12/15,Preseller,Passed
96208,86,2017/07/27,Merchandiser,Passed
96210,68,2021/11/25,MS,Failed
96355,80,2020/09/08,Merchandiser,Passed
96384,100,2020/09/14,Merchandiser,Passed
96440,90,2020/09/01,Merchandiser,Passed
96442,90,2020/09/02,Merchandiser,Passed
96443,90,2021/01/06,Preseller,Passed
96444,86,2022/02/28,Preseller,Passed
96445,55,2020/12/15,Merchandiser,Failed
96446,95,2021/01/08,Merchandiser,Passed
96452,80,2020/09/01,Merchandiser,Passed
96469,90,2021/11/25,Merchandiser,Passed
96658,87,2017/07/27,Merchandiser,Passed
96673,100,2020/09/01,Merchandiser,Passed
96692,85,2021/11/25,Merchandiser,Passed
96751,90,2021/12/08,Merchandiser,Passed
96755,100,2020/09/14,Merchandiser,Passed
96760,90,2021/12/07,Merchandiser,Passed
96773,80,2020/09/09,Merchandiser,Passed
96782,90,2021/11/24,Merchandiser,Passed
96784,90,2021/11/25,Merchandiser,Passed
96785,90,2021/11/25,Merchandiser,Passed
96792,75,2022/02/28,Preseller,Failed
96809,100,2020/09/03,Merchandiser,Passed
96899,90,2021/11/25,Merchandiser,Passed
96905,90,2021/01/03,Merchandiser,Passed
96946,0,(blank),(blank),Not attend
96957,90,2020/09/02,Merchandiser,Passed
96967,100,2021/11/24,Helpers,Passed
96984,100,2020/09/01,Merchandiser,Passed
96994,100,2021/11/23,Helpers,Passed
96996,100,2021/11/24,Helpers,Passed
97033,90,2020/09/01,Merchandiser,Passed
97046,90,2020/09/09,Preseller,Passed
97047,86,2020/09/09,Preseller,Passed
97059,90,2020/09/09,Merchandiser,Passed
97065,80,2020/09/01,Merchandiser,Passed
97068,100,2021/11/24,Helpers,Passed
97072,95,2020/09/08,Merchandiser,Passed
97095,95,2020/09/07,Merchandiser,Passed
97107,100,2020/09/01,Merchandiser,Passed
97136,85,2021/01/07,Merchandiser,Passed
97180,80,2021/11/24,CR,Passed
97182,90,2021/11/11,Merchandiser,Passed
97234,85,2022/04/14,CR,Passed
97237,90,2021/11/24,Merchandiser,Passed
97259,0,(blank),(blank),Not attend
97275,0,(blank),(blank),Not attend
97294,0,(blank),(blank),Not attend
97308,0,(blank),(blank),Not attend
97309,0,(blank),(blank),Not attend
97310,0,(blank),(blank),Not attend
97312,0,(blank),(blank),Not attend
97327,0,(blank),(blank),Not attend
97328,0,(blank),(blank),Not attend
97329,0,(blank),(blank),Not attend
97330,0,(blank),(blank),Not attend
97331,0,(blank),(blank),Not attend
395013,0,(blank),(blank),Not attend
395014,0,(blank),(blank),Not attend
395015,0,(blank),(blank),Not attend
395016,0,(blank),(blank),Not attend
395017,0,(blank),(blank),Not attend
395021,0,(blank),(blank),Not attend
395023,0,(blank),(blank),Not attend
